Date,Time,Species,Scientific name,"Size
(cm)",Sex,Status,Tags,Bioregion,SD region,Beach,a,b,biomass_g,biomass_kg
15/12/2023,06:27,White Shark,Carcharodon carcharias,317,M,Alive,"ID, A",NSW North Coast,Port Macquarie,North Shore Beach,0.00871,3.04,349331.9532,349.3319532
25/12/2023,11:38,Great Hammerhead,Sphyrna mokarran,269,F,Alive,ID,NSW North Coast,Port Macquarie,North Shore Beach,0.00224,3.1,76292.19082,76.29219082
29/12/2023,NA,Tiger Shark,Galeocerdo cuvier,149,F,Alive,"ID, A",NSW North Coast,Port Macquarie,North Shore Beach,0.00724,3.09,37573.71489,37.57371489
01/02/2024,14:08,White Shark,Carcharodon carcharias,173,M,Alive,"ID, A",NSW North Coast,Port Macquarie,North Shore Beach,0.00871,3.04,55421.50416,55.42150416
25/03/2024,12:12,White Shark,Carcharodon carcharias,289,F,Alive,"ID, A",NSW North Coast,Port Macquarie,North Shore Beach,0.00871,3.04,263722.7508,263.7227508
16/05/2024,10:06,Greynurse Shark,Carcharias taurus,275,F,Alive,ID,NSW North Coast,Port Macquarie,North Shore Beach,0.0107,3.03,263367.2931,263.3672931
07/06/2024,07:53,White Shark,Carcharodon carcharias,276,F,Alive,"ID, A",NSW North Coast,Port Macquarie,North Shore Beach,0.00871,3.04,229288.2314,229.2882314
27/06/2024,10:07,White Shark,Carcharodon carcharias,236,M,Alive,"ID, A",NSW North Coast,Port Macquarie,North Shore Beach,0.00871,3.04,142452.6865,142.4526865
13/09/2023,12:22,White Shark,Carcharodon carcharias,203,F,Alive,"ID, A",NSW North Coast,Port Macquarie,Oxley Beach,0.00871,3.04,90116.87232,90.11687232
17/09/2023,11:20,White Shark,Carcharodon carcharias,278,F,Alive,"ID, A",NSW North Coast,Port Macquarie,Oxley Beach,0.00871,3.04,234376.6457,234.3766457
06/10/2023,12:41,Greynurse Shark,Carcharias taurus,281,F,Alive,ID,NSW North Coast,Port Macquarie,Oxley Beach,0.0107,3.03,281166.728,281.166728
09/10/2023,14:02,Bronze Whaler,Carcharhinus brachyurus,272,F,Alive,ID,NSW North Coast,Port Macquarie,Oxley Beach,0.00468,3.1,164971.7022,164.9717022
29/04/2024,NA,Greynurse Shark,Carcharias taurus,270,F,Alive,ID,NSW North Coast,Port Macquarie,Oxley Beach,0.0107,3.03,249124.2379,249.1242379
17/07/2023,11:38,White Shark,Carcharodon carcharias,349,F,Alive,"ID, A",NSW North Coast,Port Macquarie,Rocky Beach,0.00871,3.04,467958.6215,467.9586215
05/08/2023,13:36,White Shark,Carcharodon carcharias,254,F,Alive,"ID, A",NSW North Coast,Port Macquarie,Rocky Beach,0.00871,3.04,178119.9865,178.1199865
02/11/2023,NA,Dusky Whaler,Carcharhinus obscurus,122,M,Alive,ID,NSW North Coast,Port Macquarie,Rocky Beach,0.00794,3.07,20181.11618,20.18111618
05/07/2023,09:27,White Shark,Carcharodon carcharias,166,F,Alive,"ID, A",NSW North Coast,Port Macquarie,Shelly Beach,0.00871,3.04,48881.74967,48.88174967
22/08/2023,10:28,White Shark,Carcharodon carcharias,228,M,Alive,"ID, A",NSW North Coast,Port Macquarie,Shelly Beach,0.00871,3.04,128274.4289,128.2744289
15/10/2023,10:51,White Shark,Carcharodon carcharias,174,M,Alive,"ID, A",NSW North Coast,Port Macquarie,Shelly Beach,0.00871,3.04,56401.13839,56.40113839
25/11/2023,09:04,Smooth Hammerhead,Sphyrna zygaena,165,M,Alive,ID,NSW North Coast,Port Macquarie,Shelly Beach,0.00417,3.03,21832.94928,21.83294928
12/12/2023,12:01,Smooth Hammerhead,Sphyrna zygaena,176,M,Alive,ID,NSW North Coast,Port Macquarie,Shelly Beach,0.00417,3.03,26548.46639,26.54846639
16/12/2023,NA,White Shark,Carcharodon carcharias,277,M,Alive,"ID, A",NSW North Coast,Port Macquarie,Shelly Beach,0.00871,3.04,231823.0701,231.8230701
17/12/2023,10:34,Smooth Hammerhead,Sphyrna zygaena,176,M,Alive,ID,NSW North Coast,Port Macquarie,Shelly Beach,0.00417,3.03,26548.46639,26.54846639
05/05/2024,10:29,Smooth Hammerhead,Sphyrna zygaena,163,M,Alive,ID,NSW North Coast,Port Macquarie,Shelly Beach,0.00417,3.03,21040.90891,21.04090891
06/06/2024,13:31,Smooth Hammerhead,Sphyrna zygaena,153,M,Alive,,NSW North Coast,Port Macquarie,Shelly Beach,0.00417,3.03,17368.05119,17.36805119
18/07/2023,NA,Tiger Shark,Galeocerdo cuvier,165,F,Alive,"ID, A",Sydney Basin,Shellharbour,Killalea Beach,0.00724,3.09,51494.86854,51.49486854
20/08/2023,07:45,Bronze Whaler,Carcharhinus brachyurus,275,F,Alive,ID,Sydney Basin,Shellharbour,Perkins Beach,0.00468,3.1,170677.8659,170.6778659
25/08/2023,13:18,Bronze Whaler,Carcharhinus brachyurus,281,F,Alive,ID,Sydney Basin,Shellharbour,Perkins Beach,0.00468,3.1,182488.4762,182.4884762
12/09/2023,10:55,White Shark,Carcharodon carcharias,234,F,Alive,"ID, A",Sydney Basin,Shellharbour,Perkins Beach,0.00871,3.04,138814.3493,138.8143493
03/03/2024,10:51,White Shark,Carcharodon carcharias,259,F,Alive,"ID, A",Sydney Basin,Shellharbour,Perkins Beach,0.00871,3.04,188994.6184,188.9946184
22/05/2024,14:18,White Shark,Carcharodon carcharias,182,F,Alive,"ID, A",Sydney Basin,Shellharbour,Perkins Beach,0.00871,3.04,64659.92172,64.65992172
10/06/2024,NA,Dusky Whaler,Carcharhinus obscurus,99,F,Dead,,Sydney Basin,Shellharbour,Perkins Beach,0.00794,3.07,10627.2415,10.6272415
06/11/2023,NA,Tiger Shark,Galeocerdo cuvier,152,M,Alive,"ID, A",Sydney Basin,Shellharbour,Port Kembla Beach,0.00724,3.09,39960.89927,39.96089927
08/11/2023,NA,Shortfin Mako Shark,Isurus oxyrinchus,116,M,Alive,ID,Sydney Basin,Shellharbour,Port Kembla Beach,0.093585714,2.891142857,87066.78915,87.06678915
09/11/2023,12:22,Shortfin Mako Shark,Isurus oxyrinchus,134,M,Alive,ID,Sydney Basin,Shellharbour,Port Kembla Beach,0.093585714,2.891142857,132121.472,132.121472
10/01/2024,15:09,Shortfin Mako Shark,Isurus oxyrinchus,120,NA,Alive,,Sydney Basin,Shellharbour,Port Kembla Beach,0.093585714,2.891142857,96032.79469,96.03279469
18/01/2024,09:06,Tiger Shark,Galeocerdo cuvier,249,F,Alive,"ID, A",Sydney Basin,Shellharbour,Port Kembla Beach,0.00724,3.09,183651.5291,183.6515291
21/02/2024,14:20,Tiger Shark,Galeocerdo cuvier,271,M,Alive,"ID, A",Sydney Basin,Shellharbour,Port Kembla Beach,0.00724,3.09,238568.8159,238.5688159
02/05/2024,10:31,Shortfin Mako Shark,Isurus oxyrinchus,122,F,Alive,ID,Sydney Basin,Shellharbour,Port Kembla Beach,0.093585714,2.891142857,100733.4901,100.7334901
27/06/2024,10:04,Tiger Shark,Galeocerdo cuvier,194,F,Alive,"ID, A",Sydney Basin,Shellharbour,Port Kembla Beach,0.00724,3.09,84927.02514,84.92702514
23/05/2024,NA,Snapper,Pagrus auratus,60,NA,Dead,,Sydney Basin,Shellharbour,South Beach,0.03852,2.810057143,3822.899673,3.822899673
11/08/2023,13:23,Bronze Whaler,Carcharhinus brachyurus,278,F,Alive,ID,Sydney Basin,Shellharbour,Warilla Beach,0.00468,3.1,176516.2613,176.5162613
30/08/2023,07:10,Smooth Hammerhead,Sphyrna zygaena,159,F,Alive,ID,Sydney Basin,Shellharbour,Warilla Beach,0.00417,3.03,19515.03532,19.51503532
12/11/2023,07:25,Smooth Hammerhead,Sphyrna zygaena,157,M,Alive,ID,Sydney Basin,Shellharbour,Warilla Beach,0.00417,3.03,18780.70979,18.78070979
26/05/2024,11:57,Tiger Shark,Galeocerdo cuvier,272,F,Alive,"ID, A",Sydney Basin,Shellharbour,Warilla Beach,0.00724,3.09,241299.532,241.299532
23/06/2024,10:51,Bronze Whaler,Carcharhinus brachyurus,255,F,Alive,ID,Sydney Basin,Shellharbour,Warilla Beach,0.00468,3.1,135058.0305,135.0580305
21/11/2023,18:20,Dusky Whaler,Carcharhinus obscurus,125,M,Dead,,Sydney Basin,Sutherland,Oak Park Beach,0.00794,3.07,21743.7398,21.7437398
29/08/2023,14:27,Bronze Whaler,Carcharhinus brachyurus,277,F,Alive,ID,Sydney Basin,Sutherland,Shark Island,0.00468,3.1,174555.3391,174.5553391
20/11/2023,10:13,Dusky Whaler,Carcharhinus obscurus,114,M,Alive,ID,Sydney Basin,Sutherland,Shark Island,0.00794,3.07,16387.71476,16.38771476
18/01/2024,NA,Dusky Whaler,Carcharhinus obscurus,125,M,Dead,,Sydney Basin,Sutherland,Shark Island,0.00794,3.07,21743.7398,21.7437398
19/01/2024,13:00,Dusky Whaler,Carcharhinus obscurus,123,M,Alive,ID,Sydney Basin,Sutherland,Shark Island,0.00794,3.07,20693.27335,20.69327335
27/02/2024,NA,Dusky Whaler,Carcharhinus obscurus,120,NA,Alive,,Sydney Basin,Sutherland,Shark Island,0.00794,3.07,19182.57601,19.18257601
07/11/2023,17:43,Shortfin Mako Shark,Isurus oxyrinchus,116,M,Alive,ID,Sydney Basin,Sutherland,South Cronulla Beach,0.093585714,2.891142857,87066.78915,87.06678915
24/12/2023,14:16,Dusky Whaler,Carcharhinus obscurus,104,M,Alive,ID,Sydney Basin,Sutherland,South Cronulla Beach,0.00794,3.07,12362.68644,12.36268644
26/12/2023,07:21,Dusky Whaler,Carcharhinus obscurus,121,M,Alive,ID,Sydney Basin,Sutherland,South Cronulla Beach,0.00794,3.07,19677.57559,19.67757559
31/12/2023,12:50,Dusky Whaler,Carcharhinus obscurus,121,M,Alive,ID,Sydney Basin,Sutherland,South Cronulla Beach,0.00794,3.07,19677.57559,19.67757559
03/01/2024,NA,Dusky Whaler,Carcharhinus obscurus,102,M,Alive,ID,Sydney Basin,Sutherland,South Cronulla Beach,0.00794,3.07,11647.24014,11.64724014
03/02/2024,11:18,Dusky Whaler,Carcharhinus obscurus,123,M,Alive,ID,Sydney Basin,Sutherland,South Cronulla Beach,0.00794,3.07,20693.27335,20.69327335
29/02/2024,NA,Dusky Whaler,Carcharhinus obscurus,114,M,Alive,ID,Sydney Basin,Sutherland,South Cronulla Beach,0.00794,3.07,16387.71476,16.38771476
19/04/2024,09:23,Smooth Hammerhead,Sphyrna zygaena,148,F,Alive,ID,Sydney Basin,Sutherland,South Cronulla Beach,0.00417,3.03,15704.67859,15.70467859
30/07/2023,09:34,White Shark,Carcharodon carcharias,200,NA,Alive,,Sydney Basin,Sutherland,Wanda Beach,0.00871,3.04,86128.9875,86.1289875
06/11/2023,09:50,Tiger Shark,Galeocerdo cuvier,318,F,Alive,"ID, A",Sydney Basin,Sutherland,Wanda Beach,0.00724,3.09,391055.4717,391.0554717
08/11/2023,13:20,Shortfin Mako Shark,Isurus oxyrinchus,151,F,Alive,ID,Sydney Basin,Sutherland,Wanda Beach,0.093585714,2.891142857,186613.5594,186.6135594
28/12/2023,17:05,Dusky Whaler,Carcharhinus obscurus,120,F,Alive,ID,Sydney Basin,Sutherland,Wanda Beach,0.00794,3.07,19182.57601,19.18257601
25/04/2024,NA,Dusky Whaler,Carcharhinus obscurus,120,M,Dead,,Sydney Basin,Sutherland,Wanda Beach,0.00794,3.07,19182.57601,19.18257601
29/04/2024,12:10,Shortfin Mako Shark,Isurus oxyrinchus,140,M,Alive,ID,Sydney Basin,Sutherland,Wanda Beach,0.093585714,2.891142857,149958.9187,149.9589187
10/05/2024,NA,Tailor,Pomatomus saltatrix,37,NA,Dead,,Sydney Basin,Sutherland,Wanda Beach,0.015748,2.872803,503.9181763,0.503918176
29/08/2023,08:31,Seal,,200,NA,Alive,,Sydney Basin,Sydney East,Bondi Beach,NA,NA,NA,NA
01/12/2023,06:20,Smooth Hammerhead,Sphyrna zygaena,158,F,Alive,ID,Sydney Basin,Sydney East,Bondi Beach,0.00417,3.03,19145.51392,19.14551392
14/03/2024,15:25,Dusky Whaler,Carcharhinus obscurus,183,F,Alive,ID,Sydney Basin,Sydney East,Bondi Beach,0.00794,3.07,70072.13465,70.07213465
22/03/2024,08:33,Dusky Whaler,Carcharhinus obscurus,121,F,Alive,ID,Sydney Basin,Sydney East,Bondi Beach,0.00794,3.07,19677.57559,19.67757559
14/04/2024,06:48,Smooth Hammerhead,Sphyrna zygaena,156,F,Alive,ID,Sydney Basin,Sydney East,Bondi Beach,0.00417,3.03,18420.59219,18.42059219
23/04/2024,13:49,Dusky Whaler,Carcharhinus obscurus,167,M,Alive,ID,Sydney Basin,Sydney East,Bondi Beach,0.00794,3.07,52912.71777,52.91271777
24/06/2024,11:25,White Shark,Carcharodon carcharias,193,F,Alive,"ID, A",Sydney Basin,Sydney East,Bondi Beach,0.00871,3.04,77288.05433,77.28805433
06/11/2023,09:54,Smooth Hammerhead,Sphyrna zygaena,189,F,Alive,ID,Sydney Basin,Sydney East,Bronte Beach,0.00417,3.03,32946.95795,32.94695795
01/03/2024,08:40,Dusky Whaler,Carcharhinus obscurus,128,F,Alive,ID,Sydney Basin,Sydney East,Bronte Beach,0.00794,3.07,23385.95498,23.38595498
18/04/2024,07:06,Dusky Whaler,Carcharhinus obscurus,148,F,Alive,ID,Sydney Basin,Sydney East,Clovelly Beach,0.00794,3.07,36519.42818,36.51942818
18/04/2024,12:25,Dusky Whaler,Carcharhinus obscurus,138,F,Alive,ID,Sydney Basin,Sydney East,Clovelly Beach,0.00794,3.07,29461.12303,29.46112303
24/10/2023,11:15,Dusky Whaler,Carcharhinus obscurus,131,M,Alive,ID,Sydney Basin,Sydney East,Coogee Beach,0.00794,3.07,25109.80732,25.10980732
14/03/2024,NA,Dusky Whaler,Carcharhinus obscurus,129,M,Alive,ID,Sydney Basin,Sydney East,Coogee Beach,0.00794,3.07,23951.40051,23.95140051
12/04/2024,07:18,Dusky Whaler,Carcharhinus obscurus,131,M,Alive,ID,Sydney Basin,Sydney East,Coogee Beach,0.00794,3.07,25109.80732,25.10980732
18/04/2024,06:36,Dusky Whaler,Carcharhinus obscurus,125,F,Alive,ID,Sydney Basin,Sydney East,Coogee Beach,0.00794,3.07,21743.7398,21.7437398
12/05/2024,07:39,Dusky Whaler,Carcharhinus obscurus,148,F,Alive,ID,Sydney Basin,Sydney East,Coogee Beach,0.00794,3.07,36519.42818,36.51942818
06/06/2024,08:36,Tiger Shark,Galeocerdo cuvier,375,F,Alive,"ID, A",Sydney Basin,Sydney East,Coogee Beach,0.00724,3.09,650871.3923,650.8713923
23/04/2024,08:11,Dusky Whaler,Carcharhinus obscurus,142,F,Alive,ID,Sydney Basin,Sydney East,Malabar Beach,0.00794,3.07,32162.19788,32.16219788
19/10/2023,14:22,Dusky Whaler,Carcharhinus obscurus,156,F,Alive,ID,Sydney Basin,Sydney East,Maroubra Beach,0.00794,3.07,42925.2684,42.9252684
20/01/2024,08:27,Tiger Shark,Galeocerdo cuvier,195,M,Alive,"ID, A",Sydney Basin,Sydney East,Maroubra Beach,0.00724,3.09,86287.0289,86.2870289
23/02/2024,12:54,Dusky Whaler,Carcharhinus obscurus,159,F,Alive,ID,Sydney Basin,Sydney East,Maroubra Beach,0.00794,3.07,45510.29746,45.51029746
26/02/2024,11:20,Tiger Shark,Galeocerdo cuvier,245,F,Alive,"ID, A",Sydney Basin,Sydney East,Maroubra Beach,0.00724,3.09,174687.4748,174.6874748
24/03/2024,08:01,Tiger Shark,Galeocerdo cuvier,274,M,Alive,"ID, A",Sydney Basin,Sydney East,Maroubra Beach,0.00724,3.09,246824.2382,246.8242382
25/03/2024,09:39,Tiger Shark,Galeocerdo cuvier,300,NA,Alive,,Sydney Basin,Sydney East,Maroubra Beach,0.00724,3.09,326620.3526,326.6203526
05/06/2024,08:55,Smooth Hammerhead,Sphyrna zygaena,186,F,Alive,ID,Sydney Basin,Sydney East,Maroubra Beach,0.00417,3.03,31387.75658,31.38775658
25/07/2023,14:10,Bronze Whaler,Carcharhinus brachyurus,285,F,Alive,ID,Sydney Basin,Sydney East,Tamarama Beach,0.00468,3.1,190662.3401,190.6623401
29/09/2023,14:16,Bronze Whaler,Carcharhinus brachyurus,247,M,Alive,ID,Sydney Basin,Sydney East,Tamarama Beach,0.00468,3.1,122350.6858,122.3506858
09/11/2023,08:50,Shortfin Mako Shark,Isurus oxyrinchus,169,F,Alive,ID,Sydney Basin,Sydney East,Tamarama Beach,0.093585714,2.891142857,258433.1921,258.4331921
09/03/2024,07:45,Smooth Hammerhead,Sphyrna zygaena,181,F,Alive,ID,Sydney Basin,Sydney East,Tamarama Beach,0.00417,3.03,28900.28575,28.90028575
09/03/2024,16:13,Dusky Whaler,Carcharhinus obscurus,131,F,Alive,ID,Sydney Basin,Sydney East,Tamarama Beach,0.00794,3.07,25109.80732,25.10980732
10/03/2024,10:56,Dusky Whaler,Carcharhinus obscurus,102,M,Alive,ID,Sydney Basin,Sydney East,Tamarama Beach,0.00794,3.07,11647.24014,11.64724014
24/03/2024,09:53,Dusky Whaler,Carcharhinus obscurus,131,F,Alive,ID,Sydney Basin,Sydney East,Tamarama Beach,0.00794,3.07,25109.80732,25.10980732
18/04/2024,08:19,Tiger Shark,Galeocerdo cuvier,166,F,Alive,"ID, A",Sydney Basin,Sydney East,Tamarama Beach,0.00724,3.09,52465.34805,52.46534805
24/05/2024,11:06,Tiger Shark,Galeocerdo cuvier,270,F,Alive,"ID, A",Sydney Basin,Sydney East,Tamarama Beach,0.00724,3.09,235859.0785,235.8590785
25/06/2024,11:10,Tiger Shark,Galeocerdo cuvier,277,F,Alive,"ID, A",Sydney Basin,Sydney East,Tamarama Beach,0.00724,3.09,255270.749,255.270749
03/02/2024,08:17,Dusky Whaler,Carcharhinus obscurus,128,M,Alive,ID,Sydney Basin,Wollongong,Bellambi Beach,0.00794,3.07,23385.95498,23.38595498
27/07/2023,10:16,Unidentified Whaler,Carcharhinus,260,NA,Alive,,Sydney Basin,Wollongong,Bulli Beach,0.005897,3.117753,199490.1828,199.4901828
30/11/2023,18:07,Black Ray,Bathytoshia lata,155,F,Alive,,Sydney Basin,Wollongong,Bulli Beach,0.00646,3.06,32557.23501,32.55723501
31/01/2024,NA,Dusky Whaler,Carcharhinus obscurus,133,F,Dead,,Sydney Basin,Wollongong,Bulli Beach,0.00794,3.07,26305.40788,26.30540788
03/03/2024,NA,Dusky Whaler,Carcharhinus obscurus,134,M,Alive,ID,Sydney Basin,Wollongong,Bulli Beach,0.00794,3.07,26917.34577,26.91734577
13/04/2024,NA,Dusky Whaler,Carcharhinus obscurus,106,M,Alive,ID,Sydney Basin,Wollongong,Bulli Beach,0.00794,3.07,13107.1874,13.1071874
08/08/2023,09:35,Bronze Whaler,Carcharhinus brachyurus,268,F,Alive,ID,Sydney Basin,Wollongong,Coledale Beach,0.00468,3.1,157566.437,157.566437
25/08/2023,09:59,White Shark,Carcharodon carcharias,170,F,Alive,"ID, A",Sydney Basin,Wollongong,Corrimal Beach,0.00871,3.04,52551.22885,52.55122885
13/10/2023,08:08,Bronze Whaler,Carcharhinus brachyurus,229,F,Alive,ID,Sydney Basin,Wollongong,Corrimal Beach,0.00468,3.1,96768.9098,96.7689098
23/10/2023,06:55,Dusky Whaler,Carcharhinus obscurus,143,M,Alive,ID,Sydney Basin,Wollongong,Corrimal Beach,0.00794,3.07,32862.6164,32.8626164
28/12/2023,11:29,Dusky Whaler,Carcharhinus obscurus,127,F,Alive,ID,Sydney Basin,Wollongong,Corrimal Beach,0.00794,3.07,22829.58021,22.82958021
18/01/2024,11:28,Dusky Whaler,Carcharhinus obscurus,149,M,Alive,ID,Sydney Basin,Wollongong,Corrimal Beach,0.00794,3.07,37282.26993,37.28226993
16/04/2024,NA,Dusky Whaler,Carcharhinus obscurus,120,F,Alive,ID,Sydney Basin,Wollongong,Corrimal Beach,0.00794,3.07,19182.57601,19.18257601
22/05/2024,11:56,Bronze Whaler,Carcharhinus brachyurus,244,F,Alive,ID,Sydney Basin,Wollongong,Corrimal Beach,0.00468,3.1,117802.4478,117.8024478
04/06/2024,11:54,Bronze Whaler,Carcharhinus brachyurus,250,F,Alive,,Sydney Basin,Wollongong,Corrimal Beach,0.00468,3.1,127016.4235,127.0164235
13/09/2023,15:11,Black Ray,Bathytoshia lata,150,NA,Alive,,Sydney Basin,Wollongong,Little Austinmer Beach,0.00646,3.06,29449.08264,29.44908264
15/10/2023,07:02,Dusky Whaler,Carcharhinus obscurus,119,F,Alive,ID,Sydney Basin,Wollongong,Little Austinmer Beach,0.00794,3.07,18696.04195,18.69604195
05/02/2024,NA,Dusky Whaler,Carcharhinus obscurus,110,F,Dead,,Sydney Basin,Wollongong,Little Austinmer Beach,0.00794,3.07,14685.74713,14.68574713
03/03/2024,07:47,Smooth Hammerhead,Sphyrna zygaena,144,M,Alive,ID,Sydney Basin,Wollongong,Puckeys Beach,0.00417,3.03,14453.5459,14.4535459
14/03/2024,07:24,Smooth Hammerhead,Sphyrna zygaena,163,M,Alive,ID,Sydney Basin,Wollongong,Puckeys Beach,0.00417,3.03,21040.90891,21.04090891
10/06/2024,09:26,Dusky Whaler,Carcharhinus obscurus,251,F,Alive,ID,Sydney Basin,Wollongong,Puckeys Beach,0.00794,3.07,184849.7329,184.8497329
08/10/2023,08:29,Black Ray,Bathytoshia lata,130,M,Alive,,Sydney Basin,Wollongong,Sandon Point Beach,0.00646,3.06,19006.36985,19.00636985
04/08/2023,08:11,Bronze Whaler,Carcharhinus brachyurus,281,F,Alive,ID,Sydney Basin,Wollongong,Sharky Beach,0.00468,3.1,182488.4762,182.4884762
12/04/2024,08:15,Dusky Whaler,Carcharhinus obscurus,134,F,Alive,ID,Sydney Basin,Wollongong,Sharky Beach,0.00794,3.07,26917.34577,26.91734577
08/04/2024,07:14,Dusky Whaler,Carcharhinus obscurus,138,F,Alive,ID,Sydney Basin,Wollongong,Thirroul Beach,0.00794,3.07,29461.12303,29.46112303
09/05/2024,08:26,Dusky Whaler,Carcharhinus obscurus,129,M,Alive,ID,Sydney Basin,Wollongong,Thirroul Beach,0.00794,3.07,23951.40051,23.95140051
09/07/2023,13:41,Dusky Whaler,Carcharhinus obscurus,285,M,Alive,ID,Sydney Basin,Wollongong,Wollongong Beach,0.00794,3.07,273019.8493,273.0198493
27/08/2023,NA,Shortfin Mako Shark,Isurus oxyrinchus,102,F,Alive,ID,Sydney Basin,Wollongong,Wollongong Beach,0.093585714,2.891142857,60028.79131,60.02879131
08/09/2023,08:47,Bronze Whaler,Carcharhinus brachyurus,285,F,Alive,ID,Sydney Basin,Wollongong,Wollongong Beach,0.00468,3.1,190662.3401,190.6623401
30/12/2023,16:35,Snapper,Pagrus auratus,52,NA,Dead,,Sydney Basin,Wollongong,Wollongong Beach,0.03852,2.810057143,2557.135441,2.557135441
26/01/2024,07:22,Smooth Hammerhead,Sphyrna zygaena,217,F,Alive,ID,Sydney Basin,Wollongong,Wollongong Beach,0.00417,3.03,50073.62684,50.07362684
12/09/2023,11:23,White Shark,Carcharodon carcharias,245,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Backbeach,0.00871,3.04,159618.4361,159.6184361
14/09/2023,08:10,White Shark,Carcharodon carcharias,201,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Backbeach,0.00871,3.04,87444.8364,87.4448364
23/02/2024,09:26,Sandbar Whaler,Carcharhinus plumbeus,106,M,Alive,ID,NSW North Coast,Yamba,Angourie Backbeach,0.00639,3.012,8048.632988,8.048632988
06/03/2024,17:15,Manta Ray,Mobula alfredi,250,NA,Alive,,NSW North Coast,Yamba,Angourie Backbeach,0.01,3.04,194866.6981,194.8666981
08/04/2024,10:06,Common Blacktip,Carcharhinus limbatus,146,M,Alive,ID,NSW North Coast,Yamba,Angourie Backbeach,0.022941,2.881574,39569.01696,39.56901696
31/05/2024,08:43,Sandbar Whaler,Carcharhinus plumbeus,135,M,Alive,ID,NSW North Coast,Yamba,Angourie Backbeach,0.00639,3.012,16675.01253,16.67501253
07/06/2024,13:24,White Shark,Carcharodon carcharias,268,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Backbeach,0.00871,3.04,209675.6166,209.6756166
27/06/2024,11:53,White Shark,Carcharodon carcharias,279,M,Alive,"ID, A",NSW North Coast,Yamba,Angourie Backbeach,0.00871,3.04,236949.0288,236.9490288
17/07/2023,10:18,White Shark,Carcharodon carcharias,244,M,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00871,3.04,157646.0985,157.6460985
27/07/2023,09:03,Tiger Shark,Galeocerdo cuvier,322,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00724,3.09,406455.692,406.455692
28/07/2023,09:32,Tiger Shark,Galeocerdo cuvier,344,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00724,3.09,498544.7575,498.5447575
24/08/2023,09:52,White Shark,Carcharodon carcharias,211,M,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00871,3.04,101353.0492,101.3530492
02/09/2023,08:55,Smooth Hammerhead,Sphyrna zygaena,170,F,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00417,3.03,23899.91117,23.89991117
14/09/2023,13:04,White Shark,Carcharodon carcharias,254,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00871,3.04,178119.9865,178.1199865
17/09/2023,09:20,White Shark,Carcharodon carcharias,254,M,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00871,3.04,178119.9865,178.1199865
28/09/2023,11:48,White Shark,Carcharodon carcharias,235,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00871,3.04,140625.622,140.625622
21/12/2023,07:01,Smooth Hammerhead,Sphyrna zygaena,162,M,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00417,3.03,20652.21079,20.65221079
31/12/2023,12:17,Manta Ray,Mobula alfredi,350,NA,Alive,,NSW North Coast,Yamba,Angourie Point,0.01,3.04,541959.5267,541.9595267
01/02/2024,14:44,Bull Shark,Carcharhinus leucas,197,M,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.0175,2.84,57454.24619,57.45424619
27/02/2024,11:45,Great Hammerhead,Sphyrna mokarran,270,F,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00224,3.1,77174.83102,77.17483102
08/03/2024,13:32,Tiger Shark,Galeocerdo cuvier,158,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00724,3.09,45039.02339,45.03902339
15/04/2024,14:42,Sandbar Whaler,Carcharhinus plumbeus,128,M,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00639,3.012,14204.21662,14.20421662
16/04/2024,09:04,Sandbar Whaler,Carcharhinus plumbeus,130,F,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00639,3.012,14883.26571,14.88326571
18/04/2024,14:33,Sandbar Whaler,Carcharhinus plumbeus,106,F,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00639,3.012,8048.632988,8.048632988
24/05/2024,09:50,Sandbar Whaler,Carcharhinus plumbeus,142,F,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00639,3.012,19417.50168,19.41750168
25/05/2024,13:32,Sandbar Whaler,Carcharhinus plumbeus,117,F,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00639,3.012,10836.19156,10.83619156
25/05/2024,14:38,Sandbar Whaler,Carcharhinus plumbeus,141,F,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00639,3.012,19008.54282,19.00854282
02/06/2024,07:34,Sandbar Whaler,Carcharhinus plumbeus,144,F,Alive,ID,NSW North Coast,Yamba,Angourie Point,0.00639,3.012,20252.96837,20.25296837
