order,recorder,location,Year,Site,species,Weight,Wing
9425,vjm,WU,26,22,Arizelocichla masukuensis,26.5,NA
9426,vjm,WU,26,22,Modulatrix stictigula,35.5,NA
9427,vjm,WU,26,22,Modulatrix stictigula,29,NA
9428,vjm,WU,26,22,Phylloscopus ruficapilla,9,NA
9429,vjm,WU,26,22,Phylloscopus ruficapilla,9,NA
9430,vjm,WU,26,22,Phylloscopus ruficapilla,7,NA
9431,vjm,WU,26,22,Zosterops senegalensis,9.5,NA
9432,vjm,WU,26,22,Eurillas virens,25,NA
9433,vjm,WU,26,22,Eurillas virens,26,NA
9434,vjm,WU,26,22,Eurillas virens,25,NA
9435,vjm,WU,26,22,Phyllastrephus cabanisi,25,NA
9436,vjm,WU,26,22,Cyanomitra olivacea,9,NA
9437,vjm,WU,26,22,Cyanomitra olivacea,9.5,NA
9438,vjm,WU,26,22,Illadopsis rufipennis,28.5,NA
9439,vjm,WU,26,22,Illadopsis rufipennis,29,NA
9440,vjm,WU,26,22,Sheppardia sharpei,13,NA
9441,vjm,WU,26,22,Sheppardia sharpei,14,NA
9442,vjm,WU,26,22,Arizelocichla masukuensis,27,NA
9443,vjm,WU,26,22,Arizelocichla masukuensis,28.5,NA
9444,vjm,WU,26,22,Arizelocichla masukuensis,26,NA
9445,vjm,WU,26,22,Arizelocichla masukuensis,26,NA
9446,vjm,WU,26,22,Arizelocichla masukuensis,27,NA
9447,vjm,WU,26,22,Arizelocichla masukuensis,26.5,NA
9448,vjm,WU,26,22,Arizelocichla masukuensis,26.5,NA
9449,vjm,WU,26,22,Arizelocichla masukuensis,27,NA
9450,vjm,WU,26,22,Arizelocichla masukuensis,27,NA
9451,vjm,WU,26,22,Arizelocichla masukuensis,29,NA
9452,vjm,WU,26,22,Modulatrix stictigula,29,NA
9453,vjm,WU,26,22,Turtur tympanistria,70,NA
9454,vjm,WU,26,22,Phyllastrephus albigula,16,NA
9455,vjm,WU,26,22,Phyllastrephus flavostriatus,25,NA
9456,vjm,WU,26,22,Eurillas virens,25,NA
9457,vjm,WU,26,22,Geokichla gurneyi,62,NA
9458,vjm,WU,26,22,Phyllastrephus cabanisi,25,NA
9459,vjm,WU,26,22,Phyllastrephus cabanisi,28,NA
9460,vjm,WU,26,22,Phyllastrephus cabanisi,26.5,NA
9461,vjm,WU,26,22,Illadopsis rufipennis,25,NA
9462,vjm,WU,26,22,Sheppardia sharpei,14.5,NA
9463,vjm,WU,26,22,Sheppardia sharpei,16,NA
9464,vjm,WU,26,22,Chamaetylas fuelleborni,59,NA
9465,vjm,WU,26,22,Eurillas virens,28.5,NA
9466,vjm,WU,26,22,Eurillas virens,27,NA
9467,vjm,WU,26,22,Turdus roehli,63,NA
9468,vjm,WU,26,22,Sheppardia sharpei,13.5,NA
9469,vjm,WU,26,22,Sheppardia sharpei,12,NA
9470,vjm,WU,26,22,Arizelocichla masukuensis,27,NA
9471,vjm,WU,26,22,Arizelocichla masukuensis,27.5,NA
9472,vjm,WU,26,22,Arizelocichla masukuensis,27,NA
9473,vjm,WU,26,22,Arizelocichla masukuensis,25,NA
9474,vjm,WU,26,22,Turtur tympanistria,64,NA
9475,vjm,WU,26,22,Phylloscopus ruficapilla,8,NA
9476,vjm,EU,27,16,Eurillas virens,27.5,NA
9477,vjm,EU,27,16,Eurillas virens,21,NA
9478,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9479,vjm,EU,27,16,Cyanomitra olivacea,9,NA
9480,vjm,EU,27,16,Cyanomitra olivacea,9,NA
9481,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9482,vjm,EU,27,16,Cyanomitra olivacea,11,NA
9483,vjm,EU,27,16,Cyanomitra olivacea,10,NA
9484,vjm,EU,27,16,Illadopsis rufipennis,27,NA
9485,vjm,EU,27,16,Illadopsis rufipennis,31,NA
9486,vjm,EU,27,16,Sheppardia sharpei,15,NA
9487,vjm,EU,27,16,Sheppardia sharpei,14,NA
9488,vjm,EU,27,16,Sheppardia sharpei,15,NA
9489,vjm,EU,27,16,Arizelocichla milanjensis,36,NA
9490,vjm,EU,27,16,Arizelocichla masukuensis,25,NA
9491,vjm,EU,27,16,Arizelocichla masukuensis,25,NA
9492,vjm,EU,27,16,Chamaetylas fuelleborni,58,NA
9493,vjm,EU,27,16,Chamaetylas fuelleborni,58,NA
9494,vjm,EU,27,16,Chamaetylas fuelleborni,53,NA
9495,vjm,EU,27,16,Eurillas virens,26,NA
9496,vjm,EU,27,16,Eurillas virens,26,NA
9497,vjm,EU,27,16,Eurillas virens,28,NA
9498,vjm,EU,27,16,Eurillas virens,28,NA
9499,vjm,EU,27,16,Eurillas virens,26,NA
9500,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9501,vjm,EU,27,16,Cryptospiza reichenovii,12,NA
9502,vjm,EU,27,16,Sheppardia sharpei,13,NA
9503,vjm,EU,27,16,Sheppardia sharpei,14,NA
9504,vjm,EU,27,16,Sheppardia sharpei,14,NA
9505,vjm,EU,27,16,Arizelocichla milanjensis,36,NA
9506,vjm,EU,27,16,Elminia albonotata,8,NA
9507,vjm,EU,27,16,Phyllastrephus flavostriatus,26,NA
9508,vjm,EU,27,16,Eurillas virens,24,NA
9509,vjm,EU,27,16,Eurillas virens,26,NA
9510,vjm,EU,27,16,Eurillas virens,24.5,NA
9511,vjm,EU,27,16,Geokichla gurneyi,62,NA
9512,vjm,EU,27,16,Cyanomitra olivacea,10,NA
9513,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9514,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9515,vjm,EU,27,16,Spermophaga ruficapilla,24,NA
9516,vjm,EU,27,16,Spermophaga ruficapilla,22,NA
9517,vjm,EU,27,16,Sheppardia sharpei,14.5,NA
9518,vjm,EU,27,16,Arizelocichla masukuensis,26,NA
9519,vjm,EU,27,16,Chamaetylas fuelleborni,58,NA
9520,vjm,EU,27,16,Smithornis capensis,22.5,NA
9521,vjm,EU,27,16,Batis mixta,13,NA
9522,vjm,EU,27,16,Eurillas virens,22,NA
9523,vjm,EU,27,16,Eurillas virens,24.5,NA
9524,vjm,EU,27,16,Eurillas virens,23.5,NA
9525,vjm,EU,27,16,Eurillas virens,23.5,NA
9526,vjm,EU,27,16,Cyanomitra olivacea,8.5,NA
9527,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9528,vjm,EU,27,16,Arizelocichla milanjensis,35,NA
9529,vjm,EU,27,16,Arizelocichla masukuensis,26.5,NA
9530,vjm,EU,27,16,Phyllastrephus albigula,17,NA
9531,vjm,EU,27,16,Elminia albonotata,9,NA
9532,vjm,EU,27,16,Eurillas virens,23,NA
9533,vjm,EU,27,16,Eurillas virens,24.5,NA
9534,vjm,EU,27,16,Phyllastrephus cabanisi,29,NA
9535,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9536,vjm,EU,27,16,Cyanomitra olivacea,8.5,NA
9537,vjm,EU,27,16,Cyanomitra olivacea,9.9,NA
9538,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9539,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9540,vjm,EU,27,16,Arizelocichla masukuensis,29.5,NA
9541,vjm,EU,27,16,Phyllastrephus flavostriatus,24.5,NA
9542,vjm,EU,27,16,Phyllastrephus flavostriatus,31,NA
9543,vjm,EU,27,16,Smithornis capensis,21,NA
9544,vjm,EU,27,16,Smithornis capensis,23.5,NA
9545,vjm,EU,27,16,Eurillas virens,26,NA
9546,vjm,EU,27,16,Eurillas virens,29,NA
9547,vjm,EU,27,16,Phyllastrephus cabanisi,22,NA
9548,vjm,EU,27,16,Arizelocichla masukuensis,30,NA
9549,vjm,EU,27,16,Arizelocichla masukuensis,26.5,NA
9550,vjm,EU,27,16,Eurillas virens,27,NA
9551,vjm,EU,27,16,Eurillas virens,26,NA
9552,vjm,EU,27,16,Eurillas virens,23.5,NA
9553,vjm,EU,27,16,Eurillas virens,25,NA
9554,vjm,EU,27,16,Eurillas virens,23,NA
9555,vjm,EU,27,16,Turdus roehli,71,NA
9556,vjm,EU,27,16,Turdus roehli,63,NA
9557,vjm,EU,27,16,Turdus roehli,66,NA
9558,vjm,EU,27,16,Phyllastrephus cabanisi,27,NA
9559,vjm,EU,27,16,Illadopsis rufipennis,29.5,NA
9560,vjm,EU,27,16,Cryptospiza reichenovii,9.5,NA
9561,vjm,EU,27,16,Sheppardia sharpei,14,NA
9562,vjm,EU,27,16,Sheppardia sharpei,14.5,NA
9563,vjm,EU,27,16,Sheppardia sharpei,15,NA
9564,vjm,EU,27,16,Phyllastrephus albigula,15,NA
9565,vjm,EU,27,16,Chamaetylas fuelleborni,57,NA
9566,vjm,EU,27,16,Chamaetylas fuelleborni,56,NA
9567,vjm,EU,27,16,Phyllastrephus flavostriatus,36,NA
9568,vjm,EU,27,16,Batis mixta,12,NA
9569,vjm,EU,27,16,Batis mixta,10,NA
9570,vjm,EU,27,16,Eurillas virens,26,NA
9571,vjm,EU,27,16,Eurillas virens,22,NA
9572,vjm,EU,27,16,Eurillas virens,27,NA
9573,vjm,EU,27,16,Eurillas virens,25.5,NA
9574,vjm,EU,27,16,Turdus roehli,68.5,NA
9575,vjm,EU,27,16,Geokichla gurneyi,62,NA
9576,vjm,EU,27,16,Geokichla gurneyi,59,NA
9577,vjm,EU,27,16,Cyanomitra olivacea,9,NA
9578,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9579,vjm,EU,27,16,Chamaetylas fuelleborni,58,NA
9580,vjm,EU,27,16,Eurillas virens,26,NA
9581,vjm,EU,27,16,Eurillas virens,27.5,NA
9582,vjm,EU,27,16,Cyanomitra olivacea,9,NA
9583,vjm,EU,27,16,Cyanomitra olivacea,9.5,NA
9584,vjm,EU,27,16,Spermophaga ruficapilla,23.5,NA
9585,vjm,EU,27,16,Sheppardia sharpei,15,NA
9586,vjm,EU,27,16,Sheppardia sharpei,14,NA
9587,vjm,EU,27,16,Sheppardia sharpei,15,NA
9588,vjm,EU,27,16,Arizelocichla masukuensis,28,NA
9589,vjm,EU,27,16,Arizelocichla masukuensis,26,NA
9590,vjm,EU,27,16,Arizelocichla masukuensis,26,NA
9591,vjm,EU,27,16,Arizelocichla masukuensis,26,NA
9592,vjm,EU,27,16,Elminia albonotata,7.5,NA
9593,vjm,EU,28,16,Smithornis capensis,22,NA
9594,vjm,EU,28,16,Smithornis capensis,20,NA
9595,vjm,EU,28,16,Eurillas virens,26,NA
9596,vjm,EU,28,16,Eurillas virens,26,NA
9597,vjm,EU,28,16,Eurillas virens,28.5,NA
9598,vjm,EU,28,16,Phyllastrephus cabanisi,28.5,NA
9599,vjm,EU,28,16,Phyllastrephus cabanisi,25,NA
9600,vjm,EU,28,16,Cyanomitra olivacea,9,NA
9601,vjm,EU,28,16,Cyanomitra olivacea,9.5,NA
9602,vjm,EU,28,16,Cyanomitra olivacea,9,NA
9603,vjm,EU,28,16,Cyanomitra olivacea,9.5,NA
9604,vjm,EU,28,16,Cyanomitra olivacea,9.5,NA
9605,vjm,EU,28,16,Terpsiphone viridis,15,NA
9606,vjm,EU,28,16,Sheppardia sharpei,15,NA
9607,vjm,EU,28,16,Arizelocichla masukuensis,24.5,NA
9608,vjm,EU,28,16,Phyllastrephus albigula,12.5,NA
9609,vjm,EU,28,16,Phyllastrephus albigula,16.5,NA
9610,vjm,EU,28,16,Chamaetylas fuelleborni,56.5,NA
9611,vjm,EU,29,16,Phylloscopus ruficapilla,8,NA
9612,vjm,EU,28,16,Smithornis capensis,24.5,NA
9613,vjm,EU,28,16,Eurillas virens,23,NA
9614,vjm,EU,28,16,Eurillas virens,26.5,NA
9615,vjm,EU,28,16,Eurillas virens,23,NA
9616,vjm,EU,28,16,Eurillas virens,21.5,NA
9617,vjm,EU,28,16,Cyanomitra olivacea,10,NA
9618,vjm,EU,28,16,Terpsiphone viridis,16.5,NA
9619,vjm,EU,28,16,Terpsiphone viridis,15,NA
9620,vjm,EU,28,16,Cryptospiza reichenovii,11,NA
9621,vjm,EU,28,16,Spermophaga ruficapilla,26,NA
9622,vjm,EU,28,16,Sheppardia sharpei,14.5,NA
9623,vjm,EU,28,16,Arizelocichla masukuensis,27,NA
9624,vjm,EU,28,16,Arizelocichla masukuensis,29,NA
9625,vjm,EU,28,16,Arizelocichla masukuensis,25.5,NA
9626,vjm,EU,28,16,Turtur tympanistria,72.5,NA
9627,vjm,EU,28,16,Chamaetylas fuelleborni,59.5,NA
9628,vjm,EU,28,16,Chamaetylas fuelleborni,56.5,NA
9629,vjm,EU,28,16,Phyllastrephus cabanisi,21.5,NA
9630,vjm,EU,28,16,Cyanomitra olivacea,10.5,NA
9631,vjm,EU,28,16,Cyanomitra olivacea,9.5,NA
9632,vjm,EU,28,16,Cryptospiza reichenovii,12.5,NA
9633,vjm,EU,28,16,Neocossyphus rufus,59,NA
9634,vjm,EU,28,16,Sheppardia sharpei,13.5,NA
9635,vjm,EU,28,16,Sheppardia sharpei,14,NA
9636,vjm,EU,28,16,Turtur tympanistria,80,NA
9637,vjm,EU,28,16,Phyllastrephus flavostriatus,25.5,NA
9638,vjm,EU,28,16,Cyanomitra olivacea,10.5,NA
9639,vjm,EU,28,16,Cyanomitra olivacea,10,NA
9640,vjm,EU,28,16,Cyanomitra olivacea,9.5,NA
9641,vjm,EU,28,16,Cyanomitra olivacea,11,NA
9642,vjm,EU,28,16,Cyanomitra olivacea,9,NA
9643,vjm,EU,28,16,Arizelocichla masukuensis,28.5,NA
9644,vjm,EU,28,16,Arizelocichla masukuensis,26,NA
9645,vjm,EU,28,16,Phyllastrephus albigula,18,NA
9646,vjm,EU,28,16,Phyllastrephus albigula,15,NA
9647,vjm,EU,28,16,Phyllastrephus flavostriatus,33,NA
9648,vjm,EU,28,16,Cyanomitra olivacea,10,NA
9649,vjm,EU,28,16,Cyanomitra olivacea,10,NA
9650,vjm,EU,28,16,Cyanomitra olivacea,9,NA
9651,vjm,EU,28,16,Cyanomitra olivacea,10,NA
9652,vjm,EU,28,16,Terpsiphone viridis,16,NA
9653,vjm,EU,28,16,Sheppardia sharpei,11.5,NA
9654,vjm,EU,28,16,Arizelocichla masukuensis,28,NA
9655,vjm,EU,28,16,Arizelocichla masukuensis,28,NA
9656,vjm,EU,28,16,Phyllastrephus albigula,15.5,NA
9657,vjm,EU,28,16,Batis mixta,13.5,NA
9658,vjm,EU,28,16,Eurillas virens,28,NA
9659,vjm,EU,28,16,Phyllastrephus cabanisi,26,NA
9660,vjm,EU,28,16,Cyanomitra olivacea,8.5,NA
9661,vjm,EU,28,16,Cyanomitra olivacea,10,NA
9662,vjm,EU,28,16,Terpsiphone viridis,17,NA
9663,vjm,EU,28,16,Arizelocichla milanjensis,43,NA
9664,vjm,EU,28,16,Arizelocichla masukuensis,28.5,NA
9665,vjm,EU,28,16,Arizelocichla masukuensis,30,NA
9666,vjm,EU,28,16,Arizelocichla masukuensis,27,NA
9667,vjm,EU,28,16,Batis mixta,13.5,NA
9668,vjm,EU,28,16,Cyanomitra olivacea,11,NA
9669,vjm,EU,28,16,Terpsiphone viridis,13.5,NA
9670,vjm,EU,28,16,Batis mixta,13,NA
9671,vjm,EU,28,16,Eurillas virens,30,NA
9672,vjm,EU,28,16,Phyllastrephus cabanisi,29,NA
9673,vjm,EU,28,16,Cyanomitra olivacea,10.5,NA
9674,vjm,EU,28,16,Cyanomitra olivacea,10,NA
9675,vjm,EU,28,16,Cyanomitra olivacea,10,NA
9676,vjm,EU,28,16,Cyanomitra olivacea,11,NA
9677,vjm,EU,28,16,Cyanomitra olivacea,11,NA
9678,vjm,EU,28,16,Illadopsis rufipennis,31.5,NA
9679,vjm,EU,28,16,Terpsiphone viridis,18,NA
9680,vjm,EU,28,16,Terpsiphone viridis,15.5,NA
9681,vjm,EU,28,16,Terpsiphone viridis,17,NA
9682,vjm,EU,28,16,Terpsiphone viridis,16,NA
9683,vjm,EU,28,16,Terpsiphone viridis,14.5,NA
9684,vjm,EU,28,16,Terpsiphone viridis,17,NA
9685,vjm,EU,28,16,Neocossyphus rufus,64,NA
9686,vjm,EU,28,16,Sheppardia sharpei,16,NA
9687,vjm,EU,28,16,Chamaetylas fuelleborni,58,NA
9688,vjm,EU,28,16,Chamaetylas fuelleborni,58.5,NA
9689,vjm,EU,28,16,Chamaetylas fuelleborni,66,NA
9690,vjm,EU,28,16,Phyllastrephus flavostriatus,35,NA
9691,vjm,EU,28,16,Phyllastrephus flavostriatus,35,NA
9692,vjm,EU,28,16,Smithornis capensis,24,NA
9693,vjm,EU,28,16,Batis mixta,12.5,NA
9694,vjm,EU,28,16,Batis mixta,14,NA
9695,vjm,EU,28,16,Sheppardia sharpei,14,NA
9696,vjm,EU,28,16,Sheppardia sharpei,14.5,NA
9697,vjm,EU,28,16,Chamaetylas fuelleborni,54,NA
9698,vjm,EU,28,16,Phyllastrephus flavostriatus,24,NA
9699,vjm,EU,28,16,Phyllastrephus cabanisi,31,NA
9700,vjm,EU,28,16,Cyanomitra olivacea,9,NA
9701,vjm,EU,28,16,Arizelocichla masukuensis,28,NA
9702,vjm,EU,28,16,Arizelocichla masukuensis,29,NA
9703,vjm,EU,28,16,Arizelocichla masukuensis,31,NA
9704,vjm,EU,28,16,Arizelocichla masukuensis,27.5,NA
9705,vjm,EU,28,16,Elminia albonotata,9.5,NA
9706,vjm,EU,29,16,Eurillas virens,24.5,NA
9707,vjm,EU,29,16,Eurillas virens,22.5,NA
9708,vjm,EU,29,16,Phyllastrephus cabanisi,29.5,NA
9709,vjm,EU,29,16,Cyanomitra olivacea,10,NA
9710,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9711,vjm,EU,29,16,Cyanomitra olivacea,11.5,NA
9712,vjm,EU,29,16,Sheppardia sharpei,16.5,NA
9713,vjm,EU,29,16,Sheppardia sharpei,16,NA
9714,vjm,EU,29,16,Arizelocichla masukuensis,27,NA
9715,vjm,EU,29,16,Arizelocichla masukuensis,29.5,NA
9716,vjm,EU,29,16,Turtur tympanistria,55,NA
9717,vjm,EU,29,16,Chamaetylas fuelleborni,57.5,NA
9718,vjm,EU,29,16,Chamaetylas fuelleborni,59.5,NA
9719,vjm,EU,29,16,Phylloscopus ruficapilla,8.5,NA
9720,vjm,EU,29,16,Eurillas virens,28.5,NA
9721,vjm,EU,29,16,Geokichla gurneyi,59.5,NA
9722,vjm,EU,29,16,Geokichla gurneyi,58.5,NA
9723,vjm,EU,29,16,Geokichla gurneyi,59,NA
9724,vjm,EU,29,16,Cyanomitra olivacea,10.5,NA
9725,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9726,vjm,EU,29,16,Cyanomitra olivacea,10.5,NA
9727,vjm,EU,29,16,Sheppardia sharpei,14.5,NA
9728,vjm,EU,29,16,Arizelocichla masukuensis,25.5,NA
9729,vjm,EU,29,16,Arizelocichla masukuensis,26.5,NA
9730,vjm,EU,29,16,Turtur tympanistria,73.5,NA
9731,vjm,EU,29,16,Eurillas virens,29,NA
9732,vjm,EU,29,16,Eurillas virens,26.5,NA
9733,vjm,EU,29,16,Eurillas virens,26.5,NA
9734,vjm,EU,29,16,Eurillas virens,24.5,NA
9735,vjm,EU,29,16,Geokichla gurneyi,61.5,NA
9736,vjm,EU,29,16,Phyllastrephus cabanisi,29.5,NA
9737,vjm,EU,29,16,Cyanomitra olivacea,11.5,NA
9738,vjm,EU,29,16,Illadopsis rufipennis,33.5,NA
9739,vjm,EU,29,16,Sheppardia sharpei,15,NA
9740,vjm,EU,29,16,Arizelocichla milanjensis,39.5,NA
9741,vjm,EU,29,16,Arizelocichla masukuensis,29.5,NA
9742,vjm,EU,29,16,Batis mixta,12.5,NA
9743,vjm,EU,29,16,Eurillas virens,24.5,NA
9744,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9745,vjm,EU,29,16,Cyanomitra olivacea,10,NA
9746,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9747,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9748,vjm,EU,29,16,Illadopsis rufipennis,34,NA
9749,vjm,EU,29,16,Illadopsis rufipennis,28.5,NA
9750,vjm,EU,29,16,Neocossyphus rufus,69.5,NA
9751,vjm,EU,29,16,Sheppardia sharpei,14.5,NA
9752,vjm,EU,29,16,Arizelocichla milanjensis,44.5,NA
9753,vjm,EU,29,16,Arizelocichla masukuensis,29.5,NA
9754,vjm,EU,29,16,Arizelocichla masukuensis,27.5,NA
9755,vjm,EU,29,16,Elminia albonotata,9.5,NA
9756,vjm,EU,29,16,Phyllastrephus flavostriatus,34.5,NA
9757,vjm,EU,29,16,Phyllastrephus flavostriatus,32.5,NA
9758,vjm,EU,29,16,Eurillas virens,24.5,NA
9759,vjm,EU,29,16,Eurillas virens,26.5,NA
9760,vjm,EU,29,16,Arizelocichla masukuensis,26.5,NA
9761,vjm,EU,29,16,Chamaetylas fuelleborni,52.5,NA
9762,vjm,EU,29,16,Phyllastrephus flavostriatus,33.5,NA
9763,vjm,EU,29,16,Eurillas virens,25.5,NA
9764,vjm,EU,29,16,Eurillas virens,24.5,NA
9765,vjm,EU,29,16,Eurillas virens,29.5,NA
9766,vjm,EU,29,16,Phyllastrephus cabanisi,26.5,NA
9767,vjm,EU,29,16,Phyllastrephus cabanisi,25.5,NA
9768,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9769,vjm,EU,29,16,Arizelocichla masukuensis,26,NA
9770,vjm,EU,29,16,Arizelocichla masukuensis,28.5,NA
9771,vjm,EU,29,16,Arizelocichla masukuensis,29.5,NA
9772,vjm,EU,29,16,Batis mixta,13.5,NA
9773,vjm,EU,29,16,Batis mixta,12.5,NA
9774,vjm,EU,29,16,Columba larvata,169,NA
9775,vjm,EU,29,16,Turdus roehli,59.5,NA
9776,vjm,EU,29,16,Phyllastrephus cabanisi,27,NA
9777,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9778,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9779,vjm,EU,29,16,Cyanomitra olivacea,10,NA
9780,vjm,EU,29,16,Cyanomitra olivacea,10.5,NA
9781,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9782,vjm,EU,29,16,Cyanomitra olivacea,10,NA
9783,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9784,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9785,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9786,vjm,EU,29,16,Cyanomitra olivacea,8.5,NA
9787,vjm,EU,29,16,Sheppardia sharpei,14.5,NA
9788,vjm,EU,29,16,Sheppardia sharpei,15,NA
9789,vjm,EU,29,16,Arizelocichla masukuensis,28,NA
9790,vjm,EU,29,16,Arizelocichla masukuensis,28.5,NA
9791,vjm,EU,29,16,Turtur tympanistria,69.5,NA
9792,vjm,EU,29,16,Phyllastrephus flavostriatus,24.5,NA
9793,vjm,EU,29,16,Phyllastrephus flavostriatus,25,NA
9794,vjm,EU,29,16,Phyllastrephus flavostriatus,34,NA
9795,vjm,EU,29,16,Batis mixta,14,NA
9796,vjm,EU,29,16,Eurillas virens,26,NA
9797,vjm,EU,29,16,Eurillas virens,27,NA
9798,vjm,EU,29,16,Cyanomitra olivacea,9.5,NA
9799,vjm,EU,29,16,Sheppardia sharpei,15,NA
9800,vjm,EU,29,16,Arizelocichla masukuensis,28,NA
9801,vjm,EU,29,16,Eurillas virens,25.5,NA
9802,vjm,EU,29,16,Eurillas virens,24.5,NA
9803,vjm,EU,29,16,Eurillas virens,26,NA
9804,vjm,EU,29,16,Eurillas virens,28,NA
9805,vjm,EU,29,16,Eurillas virens,27.5,NA
9806,vjm,EU,29,16,Geokichla gurneyi,59,NA
9807,vjm,EU,29,16,Geokichla gurneyi,55,NA
9808,vjm,EU,29,16,Geokichla gurneyi,55,NA
9809,vjm,EU,29,16,Geokichla gurneyi,68,NA
9810,vjm,EU,29,16,Cyanomitra olivacea,10,NA
9811,vjm,EU,29,16,Turtur tympanistria,74.5,NA
9812,vjm,EU,29,16,Phyllastrephus flavostriatus,36,NA
9813,vjm,WU,29,22,Eurillas virens,28.5,NA
9814,vjm,WU,29,22,Geokichla gurneyi,67,NA
9815,vjm,WU,29,22,Phyllastrephus cabanisi,29,NA
9816,vjm,WU,29,22,Phyllastrephus cabanisi,29,NA
